Time,Aggregate_CPU(%),Aggregate_Memory(GB)
2025-12-01 14:35:57,0.0,0.00
2025-12-01 14:36:00,0.0,0.00
2025-12-01 14:36:03,0.0,0.00
2025-12-01 14:36:06,0.0,0.00
2025-12-01 14:36:09,0.0,0.00
2025-12-01 14:36:12,0.0,0.00
2025-12-01 14:36:15,0.0,0.00
2025-12-01 14:36:18,0.0,0.00
2025-12-01 14:36:21,0.0,0.00
2025-12-01 14:36:24,0.0,0.00
2025-12-01 14:36:27,0.0,0.00
2025-12-01 14:36:30,0.0,0.00
2025-12-01 14:36:33,0.0,0.00
2025-12-01 14:36:36,0.0,0.00
2025-12-01 14:36:39,0.0,0.00
2025-12-01 14:36:42,0.0,0.00
2025-12-01 14:36:45,0.0,0.00
2025-12-01 14:36:48,0.0,0.00
2025-12-01 14:36:52,0.0,0.00
2025-12-01 14:36:55,0.0,0.00
2025-12-01 14:36:58,0.0,0.00
2025-12-01 14:37:01,0.0,0.00
2025-12-01 14:37:04,0.0,0.00
2025-12-01 14:37:07,0.0,0.00
2025-12-01 14:37:10,0.0,0.00
2025-12-01 14:37:13,0.0,0.00
2025-12-01 14:37:16,0.0,0.00
2025-12-01 14:37:19,0.0,0.00
2025-12-01 14:37:22,0.0,0.00
2025-12-01 14:37:25,0.0,0.00
2025-12-01 14:37:28,0.0,0.00
2025-12-01 14:37:31,0.0,0.00
2025-12-01 14:37:34,0.0,0.00
2025-12-01 14:37:37,0.0,0.00
2025-12-01 14:37:40,0.0,0.00
2025-12-01 14:37:43,0.0,0.00
2025-12-01 14:37:46,0.0,0.00
2025-12-01 14:37:49,0.0,0.00
2025-12-01 14:37:52,0.0,0.00
2025-12-01 14:37:55,0.0,0.00
2025-12-01 14:37:58,0.0,0.00
2025-12-01 14:38:01,0.0,0.00
2025-12-01 14:38:04,0.0,0.00
2025-12-01 14:38:07,0.0,0.00
2025-12-01 14:38:10,0.0,0.00
2025-12-01 14:38:13,0.0,0.00
2025-12-01 14:38:17,0.0,0.00
2025-12-01 14:38:20,0.0,0.00
2025-12-01 14:38:23,0.0,0.00
2025-12-01 14:38:26,0.0,0.00
2025-12-01 14:38:29,0.0,0.00
2025-12-01 14:38:32,0.0,0.00
2025-12-01 14:38:35,0.0,0.00
2025-12-01 14:38:38,0.0,0.00
2025-12-01 14:38:41,0.0,0.00
2025-12-01 14:38:44,0.0,0.00
2025-12-01 14:38:47,0.0,0.00
2025-12-01 14:38:50,0.0,0.00
2025-12-01 14:38:53,0.0,0.00
2025-12-01 14:38:56,0.0,0.00
2025-12-01 14:38:59,0.0,0.00
2025-12-01 14:39:02,0.0,0.00
2025-12-01 14:39:05,0.0,0.00
2025-12-01 14:39:08,0.0,0.00
2025-12-01 14:39:12,0.0,0.00
2025-12-01 14:39:15,0.0,0.00
2025-12-01 14:39:18,0.0,0.00
2025-12-01 14:39:21,0.0,0.00
2025-12-01 14:39:25,0.0,0.00
2025-12-01 14:39:28,0.0,0.00
2025-12-01 14:39:31,0.0,0.00
2025-12-01 14:39:34,0.0,0.00
2025-12-01 14:39:37,0.0,0.00
2025-12-01 14:39:40,0.0,0.00
2025-12-01 14:39:42,0.0,0.00
2025-12-01 14:39:45,48.0,0.27
2025-12-01 14:39:49,136.0,0.47
2025-12-01 14:39:52,0.0,0.00
2025-12-01 14:39:55,0.0,0.00
2025-12-01 14:39:58,0.0,0.00
2025-12-01 14:40:01,0.0,0.00
2025-12-01 14:40:04,0.0,0.00
2025-12-01 14:40:07,0.0,0.00
2025-12-01 14:40:10,0.0,0.00
2025-12-01 14:40:13,0.0,0.00
2025-12-01 14:40:16,0.0,0.00
2025-12-01 14:40:19,0.0,0.00
2025-12-01 14:40:22,0.0,0.00
2025-12-01 14:40:25,0.0,0.00
2025-12-01 14:40:28,0.0,0.00
2025-12-01 14:40:31,0.0,0.00
2025-12-01 14:40:34,0.0,0.00
2025-12-01 14:40:37,0.0,0.00
2025-12-01 14:40:40,0.0,0.00
2025-12-01 14:40:43,0.0,0.00
2025-12-01 14:40:46,0.0,0.00
2025-12-01 14:40:49,0.0,0.00
2025-12-01 14:40:53,0.0,0.00
2025-12-01 14:40:56,0.0,0.00
2025-12-01 14:40:59,0.0,0.00
2025-12-01 14:41:02,0.0,0.00
2025-12-01 14:41:05,0.0,0.00
2025-12-01 14:41:08,0.0,0.00
2025-12-01 14:41:11,0.0,0.00
2025-12-01 14:41:14,0.0,0.00
2025-12-01 14:41:17,0.0,0.00
2025-12-01 14:41:20,0.0,0.00
2025-12-01 14:41:23,0.0,0.00
2025-12-01 14:41:26,0.0,0.00
2025-12-01 14:41:29,0.0,0.00
2025-12-01 14:41:32,0.0,0.00
2025-12-01 14:41:35,0.0,0.00
2025-12-01 14:41:38,0.0,0.00
2025-12-01 14:41:41,0.0,0.00
2025-12-01 14:41:44,0.0,0.00
2025-12-01 14:41:47,0.0,0.00
2025-12-01 14:41:50,0.0,0.00
2025-12-01 14:41:53,0.0,0.00
2025-12-01 14:41:56,0.0,0.00
2025-12-01 14:41:59,0.0,0.00
2025-12-01 14:42:02,0.0,0.00
2025-12-01 14:42:05,0.0,0.00
2025-12-01 14:42:09,0.0,0.00
2025-12-01 14:42:12,0.0,0.00
2025-12-01 14:42:15,0.0,0.00
2025-12-01 14:42:18,0.0,0.00
2025-12-01 14:42:21,0.0,0.00
2025-12-01 14:42:24,0.0,0.00
2025-12-01 14:42:27,0.0,0.00
2025-12-01 14:42:30,0.0,0.00
2025-12-01 14:42:33,0.0,0.00
2025-12-01 14:42:36,0.0,0.00
2025-12-01 14:42:39,0.0,0.00
2025-12-01 14:42:42,0.0,0.00
2025-12-01 14:42:45,0.0,0.00
2025-12-01 14:42:48,0.0,0.00
2025-12-01 14:42:51,0.0,0.00
2025-12-01 14:42:54,0.0,0.00
2025-12-01 14:42:57,0.0,0.00
2025-12-01 14:43:00,0.0,0.00
2025-12-01 14:43:03,0.0,0.00
2025-12-01 14:43:06,0.0,0.00
2025-12-01 14:43:09,0.0,0.00
2025-12-01 14:43:12,0.0,0.00
2025-12-01 14:43:15,0.0,0.00
2025-12-01 14:43:18,0.0,0.00
2025-12-01 14:43:21,0.0,0.00
2025-12-01 14:43:24,0.0,0.00
2025-12-01 14:43:27,0.0,0.00
2025-12-01 14:43:31,0.0,0.00
2025-12-01 14:43:34,0.0,0.00
2025-12-01 14:43:37,0.0,0.00
2025-12-01 14:43:40,0.0,0.00
2025-12-01 14:43:43,0.0,0.00
2025-12-01 14:43:46,0.0,0.00
2025-12-01 14:43:49,0.0,0.00
2025-12-01 14:43:52,0.0,0.00
2025-12-01 14:43:55,0.0,0.00
2025-12-01 14:43:58,0.0,0.00
2025-12-01 14:44:01,0.0,0.00
2025-12-01 14:44:04,0.0,0.00
2025-12-01 14:44:07,0.0,0.00
2025-12-01 14:44:10,0.0,0.00
2025-12-01 14:44:13,0.0,0.00
2025-12-01 14:44:16,0.0,0.00
2025-12-01 14:44:19,0.0,0.00
2025-12-01 14:44:22,0.0,0.00
2025-12-01 14:44:25,0.0,0.00
2025-12-01 14:44:28,0.0,0.00
2025-12-01 14:44:31,0.0,0.00
2025-12-01 14:44:34,0.0,0.00
2025-12-01 14:44:37,0.0,0.00
2025-12-01 14:44:40,0.0,0.00
2025-12-01 14:44:43,0.0,0.00
2025-12-01 14:44:46,0.0,0.00
2025-12-01 14:44:50,0.0,0.00
2025-12-01 14:44:53,70.0,0.28
2025-12-01 14:44:57,173.0,0.58
2025-12-01 14:45:01,208.0,0.87
2025-12-01 14:45:05,280.0,1.32
2025-12-01 14:45:09,207.0,1.56
2025-12-01 14:45:13,235.0,2.33
2025-12-01 14:45:17,307.0,2.82
2025-12-01 14:45:21,114.0,3.46
2025-12-01 14:45:25,302.0,3.96
2025-12-01 14:45:28,0.0,0.00
2025-12-01 14:45:31,0.0,0.00
2025-12-01 14:45:34,0.0,0.00
2025-12-01 14:45:37,0.0,0.00
2025-12-01 14:45:40,0.0,0.00
2025-12-01 14:45:43,0.0,0.00
2025-12-01 14:45:46,0.0,0.00
2025-12-01 14:45:49,0.0,0.00
2025-12-01 14:45:52,0.0,0.00
2025-12-01 14:45:55,0.0,0.00
2025-12-01 14:45:58,0.0,0.00
2025-12-01 14:46:01,0.0,0.00
2025-12-01 14:46:04,0.0,0.00
2025-12-01 14:46:07,0.0,0.00
2025-12-01 14:46:10,0.0,0.00
2025-12-01 14:46:13,0.0,0.00
2025-12-01 14:46:17,0.0,0.00
2025-12-01 14:46:20,0.0,0.00
2025-12-01 14:46:23,0.0,0.00
2025-12-01 14:46:26,0.0,0.00
2025-12-01 14:46:29,0.0,0.00
2025-12-01 14:46:32,0.0,0.00
2025-12-01 14:46:35,0.0,0.00
2025-12-01 14:46:38,0.0,0.00
2025-12-01 14:46:41,0.0,0.00
2025-12-01 14:46:44,0.0,0.00
2025-12-01 14:46:47,0.0,0.00
2025-12-01 14:46:50,0.0,0.00
2025-12-01 14:46:53,0.0,0.00
2025-12-01 14:46:56,0.0,0.00
2025-12-01 14:46:59,0.0,0.00
2025-12-01 14:47:02,0.0,0.00
2025-12-01 14:47:05,0.0,0.00
2025-12-01 14:47:08,0.0,0.00
2025-12-01 14:47:11,0.0,0.00
2025-12-01 14:47:14,0.0,0.00
2025-12-01 14:47:17,0.0,0.00
2025-12-01 14:47:20,0.0,0.00
2025-12-01 14:47:23,0.0,0.00
2025-12-01 14:47:26,0.0,0.00
2025-12-01 14:47:29,0.0,0.00
2025-12-01 14:47:32,0.0,0.00
2025-12-01 14:47:35,0.0,0.00
2025-12-01 14:47:38,0.0,0.00
2025-12-01 14:47:42,0.0,0.00
2025-12-01 14:47:45,0.0,0.00
2025-12-01 14:47:48,0.0,0.00
2025-12-01 14:47:51,0.0,0.00
2025-12-01 14:47:54,0.0,0.00
2025-12-01 14:47:57,0.0,0.00
2025-12-01 14:48:00,0.0,0.00
2025-12-01 14:48:03,0.0,0.00
2025-12-01 14:48:06,0.0,0.00
2025-12-01 14:48:09,0.0,0.00
2025-12-01 14:48:12,0.0,0.00
2025-12-01 14:48:15,0.0,0.00
2025-12-01 14:48:18,0.0,0.00
2025-12-01 14:48:21,0.0,0.00
2025-12-01 14:48:24,0.0,0.00
2025-12-01 14:48:27,0.0,0.00
2025-12-01 14:48:30,0.0,0.00
2025-12-01 14:48:33,0.0,0.00
2025-12-01 14:48:36,0.0,0.00
2025-12-01 14:48:39,0.0,0.00
2025-12-01 14:48:42,0.0,0.00
2025-12-01 14:48:45,0.0,0.00
2025-12-01 14:48:48,0.0,0.00
2025-12-01 14:48:51,0.0,0.00
2025-12-01 14:48:54,0.0,0.00
2025-12-01 14:48:57,0.0,0.00
2025-12-01 14:49:00,0.0,0.00
2025-12-01 14:49:03,0.0,0.00
2025-12-01 14:49:07,0.0,0.00
2025-12-01 14:49:10,0.0,0.00
2025-12-01 14:49:13,0.0,0.00
2025-12-01 14:49:16,0.0,0.00
2025-12-01 14:49:19,0.0,0.00
2025-12-01 14:49:22,0.0,0.00
2025-12-01 14:49:25,0.0,0.00
2025-12-01 14:49:28,0.0,0.00
2025-12-01 14:49:31,0.0,0.00
2025-12-01 14:49:34,0.0,0.00
2025-12-01 14:49:37,0.0,0.00
2025-12-01 14:49:40,0.0,0.00
2025-12-01 14:49:43,0.0,0.00
2025-12-01 14:49:46,0.0,0.00
2025-12-01 14:49:49,0.0,0.00
2025-12-01 14:49:52,0.0,0.00
2025-12-01 14:49:55,0.0,0.00
2025-12-01 14:49:58,0.0,0.00
2025-12-01 14:50:01,0.0,0.00
2025-12-01 14:50:04,0.0,0.00
2025-12-01 14:50:07,0.0,0.00
2025-12-01 14:50:10,0.0,0.00
2025-12-01 14:50:13,0.0,0.00
2025-12-01 14:50:16,0.0,0.00
2025-12-01 14:50:19,0.0,0.00
2025-12-01 14:50:22,0.0,0.00
2025-12-01 14:50:26,0.0,0.00
2025-12-01 14:50:29,65.0,0.27
2025-12-01 14:50:33,176.7,0.59
2025-12-01 14:50:37,197.0,0.85
2025-12-01 14:50:41,287.0,1.15
2025-12-01 14:50:45,433.0,1.67
2025-12-01 14:50:47,0.0,0.00
2025-12-01 14:50:50,0.0,0.00
2025-12-01 14:50:53,0.0,0.00
2025-12-01 14:50:56,0.0,0.00
2025-12-01 14:50:59,0.0,0.00
2025-12-01 14:51:02,0.0,0.00
2025-12-01 14:51:05,0.0,0.00
2025-12-01 14:51:08,0.0,0.00
2025-12-01 14:51:11,0.0,0.00
2025-12-01 14:51:14,0.0,0.00
2025-12-01 14:51:17,0.0,0.00
2025-12-01 14:51:20,0.0,0.00
2025-12-01 14:51:23,0.0,0.00
2025-12-01 14:51:26,0.0,0.00
2025-12-01 14:51:29,0.0,0.00
2025-12-01 14:51:32,0.0,0.00
2025-12-01 14:51:35,0.0,0.00
2025-12-01 14:51:38,0.0,0.00
2025-12-01 14:51:41,0.0,0.00
2025-12-01 14:51:44,0.0,0.00
2025-12-01 14:51:47,0.0,0.00
2025-12-01 14:51:51,0.0,0.00
2025-12-01 14:51:54,0.0,0.00
2025-12-01 14:51:57,0.0,0.00
2025-12-01 14:52:00,0.0,0.00
2025-12-01 14:52:03,0.0,0.00
2025-12-01 14:52:06,0.0,0.00
2025-12-01 14:52:09,0.0,0.00
2025-12-01 14:52:12,0.0,0.00
2025-12-01 14:52:15,0.0,0.00
2025-12-01 14:52:18,0.0,0.00
2025-12-01 14:52:21,0.0,0.00
2025-12-01 14:52:24,0.0,0.00
2025-12-01 14:52:27,0.0,0.00
2025-12-01 14:52:30,0.0,0.00
2025-12-01 14:52:33,0.0,0.00
2025-12-01 14:52:36,0.0,0.00
2025-12-01 14:52:39,0.0,0.00
2025-12-01 14:52:42,0.0,0.00
2025-12-01 14:52:45,0.0,0.00
2025-12-01 14:52:48,0.0,0.00
2025-12-01 14:52:51,0.0,0.00
2025-12-01 14:52:54,0.0,0.00
2025-12-01 14:52:57,0.0,0.00
2025-12-01 14:53:00,0.0,0.00
2025-12-01 14:53:03,0.0,0.00
2025-12-01 14:53:06,0.0,0.00
2025-12-01 14:53:09,0.0,0.00
2025-12-01 14:53:12,0.0,0.00
2025-12-01 14:53:15,0.0,0.00
2025-12-01 14:53:19,0.0,0.00
2025-12-01 14:53:22,0.0,0.00
2025-12-01 14:53:25,0.0,0.00
2025-12-01 14:53:28,0.0,0.00
2025-12-01 14:53:31,0.0,0.00
2025-12-01 14:53:34,0.0,0.00
2025-12-01 14:53:37,0.0,0.00
2025-12-01 14:53:40,0.0,0.00
2025-12-01 14:53:43,0.0,0.00
2025-12-01 14:53:46,0.0,0.00
2025-12-01 14:53:49,0.0,0.00
2025-12-01 14:53:52,0.0,0.00
2025-12-01 14:53:55,0.0,0.00
2025-12-01 14:53:58,0.0,0.00
2025-12-01 14:54:01,0.0,0.00
2025-12-01 14:54:04,0.0,0.00
2025-12-01 14:54:07,0.0,0.00
2025-12-01 14:54:10,0.0,0.00
2025-12-01 14:54:13,0.0,0.00
2025-12-01 14:54:16,0.0,0.00
2025-12-01 14:54:19,0.0,0.00
2025-12-01 14:54:22,0.0,0.00
2025-12-01 14:54:25,0.0,0.00
2025-12-01 14:54:28,0.0,0.00
2025-12-01 14:54:31,0.0,0.00
2025-12-01 14:54:34,0.0,0.00
2025-12-01 14:54:37,0.0,0.00
2025-12-01 14:54:40,0.0,0.00
2025-12-01 14:54:44,0.0,0.00
2025-12-01 14:54:47,0.0,0.00
2025-12-01 14:54:50,0.0,0.00
2025-12-01 14:54:53,0.0,0.00
2025-12-01 14:54:56,0.0,0.00
2025-12-01 14:54:59,0.0,0.00
2025-12-01 14:55:02,0.0,0.00
2025-12-01 14:55:05,0.0,0.00
2025-12-01 14:55:08,0.0,0.00
2025-12-01 14:55:11,0.0,0.00
2025-12-01 14:55:14,0.0,0.00
2025-12-01 14:55:17,0.0,0.00
2025-12-01 14:55:20,0.0,0.00
2025-12-01 14:55:23,0.0,0.00
2025-12-01 14:55:26,0.0,0.00
2025-12-01 14:55:29,0.0,0.00
2025-12-01 14:55:32,0.0,0.00
2025-12-01 14:55:35,0.0,0.00
2025-12-01 14:55:38,0.0,0.00
2025-12-01 14:55:41,0.0,0.00
2025-12-01 14:55:44,0.0,0.00
2025-12-01 14:55:47,0.0,0.00
2025-12-01 14:55:50,91.0,0.28
2025-12-01 14:55:54,151.0,0.56
2025-12-01 14:55:58,151.0,0.79
2025-12-01 14:56:02,307.9,1.16
2025-12-01 14:56:07,232.0,1.48
2025-12-01 14:56:11,33.0,1.73
2025-12-01 14:56:14,0.0,0.00
2025-12-01 14:56:17,0.0,0.00
2025-12-01 14:56:20,0.0,0.00
2025-12-01 14:56:23,0.0,0.00
2025-12-01 14:56:26,0.0,0.00
2025-12-01 14:56:29,0.0,0.00
2025-12-01 14:56:32,0.0,0.00
2025-12-01 14:56:35,0.0,0.00
2025-12-01 14:56:38,0.0,0.00
2025-12-01 14:56:41,0.0,0.00
2025-12-01 14:56:44,0.0,0.00
2025-12-01 14:56:47,0.0,0.00
2025-12-01 14:56:50,0.0,0.00
2025-12-01 14:56:53,0.0,0.00
2025-12-01 14:56:56,0.0,0.00
2025-12-01 14:56:59,0.0,0.00
2025-12-01 14:57:02,0.0,0.00
2025-12-01 14:57:05,0.0,0.00
2025-12-01 14:57:08,0.0,0.00
2025-12-01 14:57:11,0.0,0.00
2025-12-01 14:57:14,0.0,0.00
2025-12-01 14:57:17,0.0,0.00
2025-12-01 14:57:20,0.0,0.00
2025-12-01 14:57:23,0.0,0.00
2025-12-01 14:57:26,0.0,0.00
2025-12-01 14:57:29,0.0,0.00
2025-12-01 14:57:33,0.0,0.00
2025-12-01 14:57:36,0.0,0.00
2025-12-01 14:57:39,0.0,0.00
2025-12-01 14:57:42,0.0,0.00
2025-12-01 14:57:45,0.0,0.00
2025-12-01 14:57:48,0.0,0.00
2025-12-01 14:57:51,0.0,0.00
2025-12-01 14:57:54,0.0,0.00
2025-12-01 14:57:57,0.0,0.00
2025-12-01 14:58:00,0.0,0.00
2025-12-01 14:58:03,0.0,0.00
2025-12-01 14:58:06,0.0,0.00
2025-12-01 14:58:09,0.0,0.00
2025-12-01 14:58:12,0.0,0.00
2025-12-01 14:58:15,0.0,0.00
2025-12-01 14:58:18,0.0,0.00
2025-12-01 14:58:21,0.0,0.00
2025-12-01 14:58:24,0.0,0.00
2025-12-01 14:58:27,0.0,0.00
2025-12-01 14:58:30,0.0,0.00
2025-12-01 14:58:33,0.0,0.00
2025-12-01 14:58:36,0.0,0.00
2025-12-01 14:58:39,0.0,0.00
2025-12-01 14:58:42,0.0,0.00
2025-12-01 14:58:46,0.0,0.00
2025-12-01 14:58:49,0.0,0.00
2025-12-01 14:58:52,0.0,0.00
2025-12-01 14:58:55,0.0,0.00
2025-12-01 14:58:58,0.0,0.00
2025-12-01 14:59:01,0.0,0.00
2025-12-01 14:59:04,0.0,0.00
2025-12-01 14:59:07,0.0,0.00
2025-12-01 14:59:10,0.0,0.00
2025-12-01 14:59:13,0.0,0.00
2025-12-01 14:59:16,0.0,0.00
2025-12-01 14:59:19,0.0,0.00
2025-12-01 14:59:22,0.0,0.00
2025-12-01 14:59:25,0.0,0.00
2025-12-01 14:59:28,0.0,0.00
2025-12-01 14:59:31,0.0,0.00
2025-12-01 14:59:34,0.0,0.00
2025-12-01 14:59:37,0.0,0.00
2025-12-01 14:59:40,0.0,0.00
2025-12-01 14:59:43,0.0,0.00
2025-12-01 14:59:46,0.0,0.00
2025-12-01 14:59:49,0.0,0.00
2025-12-01 14:59:52,0.0,0.00
2025-12-01 14:59:55,0.0,0.00
2025-12-01 14:59:58,0.0,0.00
2025-12-01 15:00:01,0.0,0.00
2025-12-01 15:00:04,0.0,0.00
2025-12-01 15:00:07,0.0,0.00
2025-12-01 15:00:10,0.0,0.00
2025-12-01 15:00:14,0.0,0.00
2025-12-01 15:00:17,0.0,0.00
2025-12-01 15:00:20,0.0,0.00
2025-12-01 15:00:23,0.0,0.00
2025-12-01 15:00:26,0.0,0.00
2025-12-01 15:00:29,0.0,0.00
2025-12-01 15:00:32,0.0,0.00
2025-12-01 15:00:35,0.0,0.00
2025-12-01 15:00:38,0.0,0.00
2025-12-01 15:00:41,0.0,0.00
2025-12-01 15:00:44,0.0,0.00
2025-12-01 15:00:47,0.0,0.00
2025-12-01 15:00:50,0.0,0.00
2025-12-01 15:00:53,0.0,0.00
2025-12-01 15:00:56,0.0,0.00
2025-12-01 15:00:59,0.0,0.00
2025-12-01 15:01:02,0.0,0.00
2025-12-01 15:01:05,0.0,0.00
2025-12-01 15:01:08,0.0,0.00
2025-12-01 15:01:11,0.0,0.00
2025-12-01 15:01:13,0.0,0.00
2025-12-01 15:01:16,19.0,0.27
2025-12-01 15:01:20,193.0,0.67
2025-12-01 15:01:24,363.0,0.96
2025-12-01 15:01:28,353.0,1.55
2025-12-01 15:01:32,273.0,2.34
2025-12-01 15:01:36,338.0,3.81
2025-12-01 15:01:41,387.0,4.45
2025-12-01 15:01:45,341.0,4.54
2025-12-01 15:01:48,0.0,0.00
2025-12-01 15:01:51,0.0,0.00
2025-12-01 15:01:54,0.0,0.00
2025-12-01 15:01:57,0.0,0.00
2025-12-01 15:02:00,0.0,0.00
2025-12-01 15:02:03,0.0,0.00
2025-12-01 15:02:06,0.0,0.00
2025-12-01 15:02:09,0.0,0.00
2025-12-01 15:02:12,0.0,0.00
2025-12-01 15:02:15,0.0,0.00
2025-12-01 15:02:18,0.0,0.00
2025-12-01 15:02:21,0.0,0.00
2025-12-01 15:02:24,0.0,0.00
2025-12-01 15:02:27,0.0,0.00
2025-12-01 15:02:30,0.0,0.00
2025-12-01 15:02:33,0.0,0.00
2025-12-01 15:02:36,0.0,0.00
2025-12-01 15:02:39,0.0,0.00
2025-12-01 15:02:43,0.0,0.00
2025-12-01 15:02:46,0.0,0.00
2025-12-01 15:02:49,0.0,0.00
2025-12-01 15:02:52,0.0,0.00
2025-12-01 15:02:55,0.0,0.00
2025-12-01 15:02:58,0.0,0.00
2025-12-01 15:03:01,0.0,0.00
2025-12-01 15:03:04,0.0,0.00
2025-12-01 15:03:07,0.0,0.00
2025-12-01 15:03:10,0.0,0.00
2025-12-01 15:03:13,0.0,0.00
2025-12-01 15:03:16,0.0,0.00
2025-12-01 15:03:19,0.0,0.00
2025-12-01 15:03:22,0.0,0.00
2025-12-01 15:03:25,0.0,0.00
2025-12-01 15:03:28,0.0,0.00
2025-12-01 15:03:31,0.0,0.00
2025-12-01 15:03:34,0.0,0.00
2025-12-01 15:03:37,0.0,0.00
2025-12-01 15:03:40,0.0,0.00
2025-12-01 15:03:43,0.0,0.00
2025-12-01 15:03:46,0.0,0.00
2025-12-01 15:03:49,0.0,0.00
2025-12-01 15:03:52,0.0,0.00
2025-12-01 15:03:55,0.0,0.00
2025-12-01 15:03:59,0.0,0.00
2025-12-01 15:04:02,0.0,0.00
2025-12-01 15:04:05,0.0,0.00
2025-12-01 15:04:08,0.0,0.00
2025-12-01 15:04:11,0.0,0.00
2025-12-01 15:04:14,0.0,0.00
2025-12-01 15:04:17,0.0,0.00
2025-12-01 15:04:20,0.0,0.00
2025-12-01 15:04:23,0.0,0.00
2025-12-01 15:04:26,0.0,0.00
2025-12-01 15:04:29,0.0,0.00
2025-12-01 15:04:32,0.0,0.00
2025-12-01 15:04:35,0.0,0.00
2025-12-01 15:04:38,0.0,0.00
2025-12-01 15:04:41,0.0,0.00
2025-12-01 15:04:44,0.0,0.00
2025-12-01 15:04:47,0.0,0.00
2025-12-01 15:04:50,0.0,0.00
2025-12-01 15:04:53,0.0,0.00
2025-12-01 15:04:56,0.0,0.00
2025-12-01 15:04:59,0.0,0.00
2025-12-01 15:05:02,0.0,0.00
2025-12-01 15:05:05,0.0,0.00
2025-12-01 15:05:08,0.0,0.00
2025-12-01 15:05:11,0.0,0.00
2025-12-01 15:05:14,0.0,0.00
2025-12-01 15:05:17,0.0,0.00
2025-12-01 15:05:21,0.0,0.00
2025-12-01 15:05:24,0.0,0.00
2025-12-01 15:05:27,0.0,0.00
2025-12-01 15:05:30,0.0,0.00
2025-12-01 15:05:33,0.0,0.00
2025-12-01 15:05:36,0.0,0.00
2025-12-01 15:05:39,0.0,0.00
2025-12-01 15:05:42,0.0,0.00
2025-12-01 15:05:45,0.0,0.00
2025-12-01 15:05:48,0.0,0.00
2025-12-01 15:05:51,0.0,0.00
2025-12-01 15:05:54,0.0,0.00
2025-12-01 15:05:57,0.0,0.00
2025-12-01 15:06:00,0.0,0.00
2025-12-01 15:06:03,0.0,0.00
2025-12-01 15:06:06,0.0,0.00
2025-12-01 15:06:09,0.0,0.00
2025-12-01 15:06:12,0.0,0.00
2025-12-01 15:06:15,0.0,0.00
2025-12-01 15:06:18,0.0,0.00
2025-12-01 15:06:21,0.0,0.00
2025-12-01 15:06:24,0.0,0.00
2025-12-01 15:06:27,0.0,0.00
2025-12-01 15:06:30,0.0,0.00
2025-12-01 15:06:33,0.0,0.00
2025-12-01 15:06:36,0.0,0.00
2025-12-01 15:06:39,0.0,0.00
2025-12-01 15:06:43,0.0,0.00
2025-12-01 15:06:46,0.0,0.00
2025-12-01 15:06:48,0.0,0.00
2025-12-01 15:06:51,146.0,0.31
2025-12-01 15:06:55,179.0,0.65
2025-12-01 15:06:59,144.0,0.80
2025-12-01 15:07:03,286.0,1.24
2025-12-01 15:07:07,3.0,1.48
2025-12-01 15:07:10,41.0,0.00
2025-12-01 15:07:13,0.0,0.00
2025-12-01 15:07:16,0.0,0.00
2025-12-01 15:07:19,0.0,0.00
2025-12-01 15:07:22,0.0,0.00
2025-12-01 15:07:25,0.0,0.00
2025-12-01 15:07:28,0.0,0.00
2025-12-01 15:07:31,0.0,0.00
2025-12-01 15:07:34,0.0,0.00
2025-12-01 15:07:38,0.0,0.00
2025-12-01 15:07:41,0.0,0.00
2025-12-01 15:07:44,0.0,0.00
2025-12-01 15:07:47,0.0,0.00
2025-12-01 15:07:50,0.0,0.00
2025-12-01 15:07:53,0.0,0.00
2025-12-01 15:07:56,0.0,0.00
2025-12-01 15:07:59,0.0,0.00
2025-12-01 15:08:02,0.0,0.00
2025-12-01 15:08:05,0.0,0.00
2025-12-01 15:08:08,0.0,0.00
2025-12-01 15:08:11,0.0,0.00
2025-12-01 15:08:14,0.0,0.00
2025-12-01 15:08:17,0.0,0.00
2025-12-01 15:08:20,0.0,0.00
2025-12-01 15:08:23,0.0,0.00
2025-12-01 15:08:26,0.0,0.00
2025-12-01 15:08:29,0.0,0.00
2025-12-01 15:08:32,0.0,0.00
2025-12-01 15:08:35,0.0,0.00
2025-12-01 15:08:39,0.0,0.00
2025-12-01 15:08:42,0.0,0.00
2025-12-01 15:08:45,0.0,0.00
2025-12-01 15:08:48,0.0,0.00
2025-12-01 15:08:51,0.0,0.00
2025-12-01 15:08:54,0.0,0.00
2025-12-01 15:08:57,0.0,0.00
2025-12-01 15:09:00,0.0,0.00
2025-12-01 15:09:03,0.0,0.00
2025-12-01 15:09:06,0.0,0.00
2025-12-01 15:09:09,0.0,0.00
2025-12-01 15:09:12,0.0,0.00
2025-12-01 15:09:15,0.0,0.00
2025-12-01 15:09:18,0.0,0.00
2025-12-01 15:09:21,0.0,0.00
2025-12-01 15:09:24,0.0,0.00
2025-12-01 15:09:27,0.0,0.00
2025-12-01 15:09:30,0.0,0.00
2025-12-01 15:09:33,0.0,0.00
2025-12-01 15:09:37,0.0,0.00
2025-12-01 15:09:40,0.0,0.00
2025-12-01 15:09:43,0.0,0.00
2025-12-01 15:09:46,0.0,0.00
2025-12-01 15:09:49,0.0,0.00
2025-12-01 15:09:52,0.0,0.00
2025-12-01 15:09:55,0.0,0.00
2025-12-01 15:09:58,0.0,0.00
2025-12-01 15:10:01,0.0,0.00
